field_id,crop_code,dominant_pct,cdl_crop,temp_avg,temp_max_avg,temp_min_avg,precip_annual,solar_rad,humidity,wind_speed,temp_fall,temp_spring,temp_summer,temp_winter,n_soils,dominant_soil,drainage_class,om_pct,ph,clay_pct,sand_pct,silt_pct,cec,awc,drainage_encoded,crop_encoded
WV_AG_011,24,69.1,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.442458941605839,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,3,"Nekia silty clay loam, 2 to 7 percent slopes",Well drained,3.25,5.266666666666667,42.0,19.066666666666666,38.93333333333333,17.5,0.17333333333333334,5,0
WV_AG_012,24,89.5,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,3,"Conser silty clay loam, 0 to 3 percent slopes",Poorly drained,1.9583333333333333,6.2250000000000005,33.854166666666664,26.120833333333334,40.025,25.27916666666667,0.13333333333333333,2,0
WV_AG_013,24,94.6,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,4,Bashaw silty clay,Poorly drained,1.5770833333333334,6.170833333333333,31.78125,20.33636363636364,48.06136363636363,23.645833333333332,0.15958333333333333,2,0
WV_AG_014,24,64.0,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,2,"Willamette silt loam, 3 to 12 percent slopes",Poorly drained,1.66125,5.8625,33.291666666666664,6.708333333333333,60.0,29.583333333333332,0.19208333333333336,2,0
WV_AG_015,24,89.1,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,2,Dayton silt loam,Poorly drained,1.3068181818181819,6.168181818181818,29.886363636363637,20.85,50.12222222222223,22.5,0.15863636363636366,2,0
WV_AG_016,24,66.4,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.442458941605839,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,3,McBee silty clay loam,Poorly drained,3.7083333333333335,6.083333333333333,34.5,7.816666666666666,57.68333333333334,23.541666666666668,0.18000000000000002,2,0
WV_AG_017,24,100.0,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.332614051094891,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,5,Holcomb silt loam,Poorly drained,1.640625,6.096875,29.640625,16.296875,54.0625,21.328125,0.1734375,2,0
WV_AG_018,24,78.5,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,3,"Camas gravelly sandy loam, occasionally flooded",Well drained,2.5357142857142856,6.385714285714286,8.142857142857142,55.53333333333333,35.96666666666666,13.071428571428571,0.1285714285714286,5,0
WV_AG_019,24,77.6,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,6,"Conser silty clay loam, 0 to 3 percent slopes",Poorly drained,2.3087719298245615,6.164912280701754,36.280701754385966,20.087719298245613,43.63157894736842,26.608771929824563,0.1480701754385965,2,0
WV_AG_020,24,89.9,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.332614051094891,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,2,Cloquato silt loam,Well drained,3.85,6.3,17.2,15.579999999999998,67.22,14.2,0.182,5,0
WV_AG_021,24,97.3,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.332614051094891,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,4,Holcomb silt loam,Poorly drained,2.363888888888889,6.022222222222222,36.77777777777778,16.450000000000003,46.77222222222222,25.416666666666668,0.17,2,0
WV_AG_022,24,84.0,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.332614051094891,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,5,"Willamette silt loam, 0 to 3 percent slopes",Poorly drained,2.718,6.127999999999999,35.3,11.98,52.72,24.8,0.182,2,0
WV_AG_023,24,78.4,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,13.62171989051095,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,2,Amity silt loam,Moderately well drained,1.8333333333333333,6.222222222222222,25.055555555555557,12.1,62.84444444444445,17.22222222222222,0.19555555555555557,4,0
WV_AG_024,24,98.2,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,3,"Camas gravelly sandy loam, occasionally flooded",Well drained,1.6666666666666667,6.233333333333333,8.666666666666666,66.64999999999999,24.683333333333334,17.083333333333332,0.12666666666666668,5,0
WV_AG_025,24,78.6,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.442458941605839,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,2,Chehalis silty clay loam,Well drained,4.3125,6.225,34.5,10.299999999999999,55.2,25.0,0.1925,5,0
WV_AG_026,24,83.1,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,5,Bashaw silty clay,Poorly drained,1.5736842105263158,6.1456140350877195,30.62280701754386,18.90566037735849,50.70754716981132,22.280701754385966,0.16736842105263158,2,0
WV_AG_027,24,91.3,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.442458941605839,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,4,Amity silt loam,Poorly drained,1.7546875,6.1125,28.625,16.646875,54.728125,20.234375,0.1784375,2,0
WV_AG_028,36,89.1,Alfalfa,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,13.62171989051095,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,5,Amity silt loam,Poorly drained,1.7083333333333333,6.2875000000000005,32.3125,16.150000000000002,51.5375,23.541666666666668,0.17541666666666667,2,2
WV_AG_029,24,92.6,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,5,"Conser silty clay loam, 0 to 3 percent slopes",Poorly drained,1.9913793103448276,6.175862068965517,35.793103448275865,21.17241379310345,43.03448275862069,29.848275862068967,0.16120689655172413,2,0
WV_AG_030,24,90.9,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,2,Coburg silty clay loam,Moderately well drained,2.388888888888889,6.411111111111111,32.05555555555556,27.06666666666667,40.87777777777777,20.833333333333332,0.1788888888888889,4,0
WV_AG_031,36,98.1,Alfalfa,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.442458941605839,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,4,Cloquato silt loam,Well drained,2.8454545454545457,6.081818181818182,12.181818181818182,48.41818181818182,39.4,14.318181818181818,0.13818181818181818,5,2
WV_AG_032,24,92.3,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,1,"Chehalis silty clay loam, occasionally flooded",Well drained,3.5,6.366666666666667,30.333333333333332,7.5,62.166666666666664,21.666666666666668,0.19666666666666668,5,0
WV_AG_033,24,96.2,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.332614051094891,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,3,Waldo silty clay loam,Moderately well drained,2.5954545454545457,6.154545454545455,34.95454545454545,9.827272727272726,55.21818181818182,24.09090909090909,0.18727272727272729,4,0
WV_AG_034,24,76.2,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,3,"Chehalis silty clay loam, occasionally flooded",Well drained,3.21875,6.35,17.25,24.857142857142858,56.285714285714285,16.75,0.18125,5,0
WV_AG_035,24,91.8,Winter Wheat,9.989899635036497,15.208800182481752,5.59651003649635,10382.75,14.442458941605839,81.02945255474452,2.085396897810219,10.987838827838827,7.531702898550725,17.738333333333333,3.5967527675276756,4,"Nekia silty clay loam, 7 to 12 percent slopes",Well drained,3.15625,5.2625,42.25,18.7625,38.9875,17.5,0.17500000000000002,5,0
WV_AG_036,24,95.3,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,4,"Camas gravelly sandy loam, occasionally flooded",Well drained,2.388888888888889,6.322222222222222,8.666666666666666,55.2875,35.7125,14.61111111111111,0.14,5,0
WV_AG_037,24,96.1,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,2,"McBee silty clay loam, 0 to 3 percent slopes",Poorly drained,2.6666666666666665,6.076190476190476,31.333333333333332,11.904761904761905,56.76190476190476,30.047619047619047,0.2119047619047619,2,0
WV_AG_038,37,46.9,Other Hay,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,15.483736313868613,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,3,"Courtney gravelly silty clay loam, 0 to 3 percent slopes",Poorly drained,1.9367647058823527,6.144117647058824,37.80882352941177,24.63235294117647,37.55882352941177,27.447058823529414,0.1338235294117647,2,1
WV_AG_039,24,79.6,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,2,Wapato silty clay loam,Poorly drained,3.9857142857142853,6.014285714285714,35.642857142857146,8.4,55.957142857142856,24.285714285714285,0.18142857142857144,2,0
WV_AG_040,24,93.6,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.442458941605839,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,4,"Salkum silty clay loam, basin, 0 to 6 percent slopes",Well drained,3.4181818181818184,5.518181818181818,39.95454545454545,19.018181818181816,41.02727272727273,22.5,0.1690909090909091,5,0
WV_AG_041,24,93.9,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.332614051094891,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,2,Dayton silt loam,Poorly drained,1.2083333333333333,6.116666666666666,29.444444444444443,20.342857142857145,51.44285714285714,21.805555555555557,0.16444444444444445,2,0
WV_AG_042,24,84.7,Winter Wheat,10.965510948905111,16.419799270072993,6.29514598540146,8644.47,14.442458941605839,83.86515967153284,2.483111313868613,11.872728937728938,9.108713768115942,17.547771739130436,5.238948339483395,4,"Fluvents-Fluvaquents complex, nearly level",Poorly drained,3.25,6.1499999999999995,24.375,26.5,49.125,20.833333333333332,0.15769230769230771,2,0
WV_AG_043,24,83.5,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,1,Chapman loam,Well drained,1.6125,6.475,17.5,53.35,29.15,10.625,0.1275,5,0
WV_AG_044,24,93.8,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,3,"Fluvents, nearly level",Poorly drained,2.6999999999999997,6.123529411764705,24.11764705882353,29.353846153846156,47.53076923076923,17.58823529411765,0.16411764705882353,2,0
WV_AG_045,24,96.3,Winter Wheat,9.940757299270073,15.254146897810218,5.400045620437956,8940.51,14.442458941605839,80.20561131386862,1.8568521897810217,10.983479853479853,7.372934782608696,17.805652173913042,3.4955350553505533,2,"Santiam silt loam, 3 to 6 percent slopes",Poorly drained,1.5875000000000001,5.8999999999999995,32.0,24.355555555555554,46.25555555555556,20.0,0.15333333333333335,2,0
WV_AG_046,24,92.6,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.332614051094891,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,4,"Hazelair silty clay loam, 2 to 15 percent slopes, eroded",Well drained,2.409090909090909,6.027272727272727,31.863636363636363,8.236363636363636,59.9,19.318181818181817,0.18181818181818182,5,0
WV_AG_047,24,84.9,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,14.332614051094891,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,6,Holcomb silt loam,Poorly drained,2.0384615384615383,6.119230769230769,29.96153846153846,15.734615384615385,54.30384615384616,20.96153846153846,0.17807692307692308,2,0
WV_AG_048,24,89.4,Winter Wheat,10.818914233576644,16.482732664233577,6.147417883211679,7641.59,14.332614051094891,83.228549270073,1.7089826642335768,11.858131868131869,8.667101449275362,17.555199275362316,5.102970479704797,2,Chapman loam,Well drained,1.9928571428571427,6.414285714285714,24.214285714285715,39.42857142857143,36.357142857142854,15.357142857142858,0.1542857142857143,5,0
WV_AG_049,24,66.7,Winter Wheat,9.989899635036497,15.208800182481752,5.59651003649635,10382.75,13.62171989051095,81.02945255474452,2.085396897810219,10.987838827838827,7.531702898550725,17.738333333333333,3.5967527675276756,3,Cloquato silt loam,Well drained,2.392857142857143,6.385714285714286,8.357142857142858,46.91428571428571,44.728571428571435,13.0,0.14714285714285716,5,0
WV_AG_050,24,86.7,Winter Wheat,11.045214416058394,16.443467153284672,6.419242700729927,9116.35,13.62171989051095,83.810200729927,2.4388594890510946,11.92551282051282,9.196648550724637,17.85255434782609,5.1081549815498155,1,"Woodburn silt loam, 0 to 3 percent slopes",Moderately well drained,2.0,6.099999999999999,21.666666666666668,9.433333333333334,68.89999999999999,14.166666666666666,0.20000000000000004,4,0
